trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
2077	436	1	2	4	5	2	1	1.0	1	2012	4	29	7	19.0	38	0	1	1	2212	0.567777778	0.181111111	0.156388889	0.0	0.209166667	0.0	0	0.138333333	1.5	0.33	0.0	0.170683
2102	440	1	4	4	5	1	1	1.0	1	2012	4	30	1	20.75	54	1	1	2	2086	0.5347222220000001	0.188055556	0.2822222219999999	0.0	0.083611111	0.0	0	0.1022222219999999	1.5	0.35	0.0	0.17663
2139	448	0	1	1	5	6	1	1.0	1	2012	4	30	1	13.0	20	1	0	0	2638	0.5772222220000001	0.141388889	0.250555556	0.066666667	0.0	0.0	0	0.197222222	1.5	0.42	0.0	0.283099
2151	451	1	0	4	4	1	1	1.0	1	2012	4	30	1	7.333333333	27	0	1	2	4728	1.3780555559999998	0.427777778	0.263333333	0.0	0.321388889	0.0	0	0.305	1.5	0.96	0.0	0.1238619999999999
2161	453	0	0	3	2	1	2	0.0	1	2012	4	30	1	7.833333333	16	1	0	2	1867	0.4377777779999999	0.099444444	0.259444444	0.0	0.08	0.0	0	0.087777778	0.0	0.33	0.0	0.0664557
2205	458	1	1	3	2	1	5	0.0	1	2012	4	30	1	14.83333333	13	1	0	2	898	0.27	0.102777778	0.1266666669999999	0.0	0.044444444	0.0	0	0.075277778	0.0	0.2	0.0	0.0516605
2215	460	1	0	4	3	6	1	0.0	1	2012	4	30	1	10.5	76	1	1	2	2280	0.7719444440000001	0.242222222	0.246111111	0.05	0.0	0.0	0	0.147777778	1.5	0.52	0.0	0.105263
2239	467	0	0	4	3	1	5	0.0	1	2012	5	1	2	11.0	55	1	1	2	2606	0.660555556	0.173611111	0.11	0.0	0.201666667	0.0	0	0.117777778	0.0	0.42	0.0	0.108491
2243	468	1	0	1	1	2	1	1.0	1	2012	5	1	2	8.916666667000001	36	0	1	1	427	0.163333333	0.0711111109999999	0.042222222	0.0	0.036666667	0.0	0	0.058333333	1.5	0.11	0.0	0.0761905
2258	472	0	4	4	3	5	1	1.0	1	2012	5	1	2	15.66666667	45	1	1	2	1158	0.324166667	0.098611111	0.178055556	0.0	0.046666667	0.0	0	0.061666667	1.5	0.26	0.0	0.0225225
2265	473	3	4	3	5	2	4	0.5	1	2012	5	1	2	21.5	20	0	0	1	1645	0.4225	0.125833333	0.105	0.0	0.0711111109999999	0.0	0	0.091388889	0.75	0.24	0.0	0.0182371
2275	476	0	0	4	4	2	1	1.0	1	2012	5	1	2	7.166666667	33	0	1	1	15821	3.852777778	1.242777778	0.2188888889999999	0.8666666670000001	0.0	0.25	2	0.874166667	4.0	2.27	0.0	0.36511
2282	478	0	0	4	3	1	5	0.0	1	2012	5	1	2	14.5	68	0	1	1	1566	0.401944444	0.1266666669999999	0.2216666669999999	0.0	0.104444444	0.0	0	0.090277778	0.0	0.28	0.0	0.338462
2296	480	1	1	1	5	1	4	1.0	1	2012	5	1	2	11.0	22	1	0	1	1278	0.304444444	0.085	0.051666667	0.0	0.1047222219999999	0.0	0	0.1005555559999999	1.5	0.25	0.0	0.2762429999999999
2305	483	0	2	4	3	1	1	1.0	1	2012	5	2	3	8.933333333	56	1	1	2	2258	0.6280555560000001	0.195833333	0.3883333329999999	0.0	0.098055556	0.0	0	0.178611111	1.5	0.52	0.0	0.177294
2306	484	0	2	1	2	1	1	1.0	1	2012	5	2	3	12.5	54	1	1	2	640	0.172777778	0.066388889	0.1005555559999999	0.0	0.047222222	0.0	0	0.035	1.5	0.12	0.0	0.0714286
2340	493	3	1	3	2	1	2	0.0	1	2012	5	2	3	15.5	17	0	0	2	4155	1.080555556	0.2925	0.2738888889999999	0.083333333	0.123055556	0.183333333	1	0.2375	0.75	0.76	0.0	0.197661
2361	499	0	5	4	3	1	1	1.0	1	2012	5	2	3	19.51666667	56	0	1	1	4191	1.013888889	0.320833333	0.548611111	0.083333333	0.0	0.0	0	0.218333333	1.5	0.69	0.0	0.132316
2408	508	0	1	4	3	2	1	1.0	1	2012	5	4	5	22.0	57	0	1	1	3452	1.0030555559999998	0.293055556	0.091111111	0.066666667	0.1625	0.15	1	0.179166667	3.0	0.56	0.0	0.186047
2411	508	1	2	4	3	2	1	1.0	1	2012	5	4	5	21.0	20	1	1	1	3452	0.996388889	0.300277778	0.097222222	0.05	0.1625	0.1	1	0.2025	3.0	0.59	0.0	0.211248
2442	512	1	3	4	3	1	5	0.0	1	2012	5	4	5	18.25	72	0	1	2	2262	0.5725	0.1625	0.14	0.0	0.1825	0.0	0	0.155833333	0.0	0.49	0.0	0.324421
2457	515	0	0	3	4	6	1	1.0	1	2012	5	4	5	9.0	24	1	0	0	3667	0.9175	0.332222222	0.089444444	0.166666667	0.0	0.0	0	0.2375	2.1	0.64	0.0	0.304094
2470	517	0	4	4	3	2	1	1.0	1	2012	5	4	5	2.0	35	1	1	2	6206	1.5477777780000002	0.518333333	0.163055556	0.0	0.484444444	0.228055556	2	0.2925	4.5	0.93	0.0	0.1244059999999999
2484	519	0	4	4	3	1	1	0.5	1	2012	5	4	5	20.0	30	1	1	2	5541	1.393611111	0.433055556	0.146388889	0.2	0.0	0.083333333	1	0.384444444	2.4	1.04	0.0	0.661127
2489	520	1	1	3	3	6	5	0.0	1	2012	5	4	5	18.0	83	1	0	0	12859	2.934166667	0.896388889	0.114722222	0.0	0.7333333329999999	0.083333333	1	0.7505555559999999	0.0	2.47	0.0	0.475574
2491	521	0	1	3	1	1	5	0.0	1	2012	5	4	5	15.75	76	1	1	2	10396	2.5502777780000003	0.710555556	0.17	0.0	0.7716666670000001	0.11	1	0.4608333329999999	0.0	1.66	0.0	0.298975
2495	522	0	3	4	3	2	4	1.0	1	2012	5	4	5	18.58333333	26	1	1	1	1382	0.388611111	0.140833333	0.0430555559999999	0.0	0.169166667	0.0	0	0.1275	1.5	0.29	0.0	0.366013
2505	524	0	1	1	3	1	1	1.0	1	2012	5	5	6	14.75	45	1	1	2	1135	0.235833333	0.07	0.093333333	0.0	0.033333333	0.0	0	0.077222222	1.5	0.24	0.0	0.122302
2511	525	2	2	4	3	1	5	0.0	1	2012	5	5	6	19.36666667	9	1	0	2	3587	0.916111111	0.303611111	0.113611111	0.0	0.210277778	0.0633333329999999	1	0.1747222219999999	0.0	0.59	0.0	0.117647
2536	530	1	0	3	3	6	4	0.5	1	2012	5	5	6	11.0	26	1	1	0	1122	0.315277778	0.116944444	0.194444444	0.016666667	0.0	0.0	0	0.166388889	1.0	0.37	0.0	0.135225
2550	533	0	5	4	5	1	1	1.0	1	2012	5	5	6	16.25	57	0	1	1	421	0.129444444	0.069166667	0.06	0.0	0.041666667	0.0	0	0.068611111	1.5	0.15	0.0	0.097166
2562	534	1	3	4	3	2	1	1.0	1	2012	5	6	7	17.5	33	1	1	1	4943	1.2044444440000002	0.3975	0.247777778	0.0	0.315555556	0.25	1	0.281111111	3.0	0.74	0.0	0.448617
2566	535	0	6	4	3	2	1	1.0	1	2012	5	6	7	19.75	47	1	1	2	3321	0.944722222	0.314166667	0.089444444	0.0	0.205277778	0.233888889	1	0.203888889	3.0	0.53	0.0	0.137602
2578	539	0	2	4	5	4	1	1.0	1	2012	5	6	7	18.75	57	0	1	2	2168	0.533888889	0.159722222	0.243333333	0.0	0.078333333	0.0	0	0.160555556	1.5	0.8	0.0	0.178201
2588	542	1	1	4	4	1	1	1.0	1	2012	5	7	1	16.0	52	0	1	2	20887	4.818055556	1.6291666669999998	0.118888889	0.833333333	0.086944444	0.228055556	2	1.321111111	6.8	4.19	0.0	0.603028
2608	549	1	1	4	3	5	1	1.0	1	2012	5	7	1	14.83333333	28	1	0	1	4313	0.943611111	0.281388889	0.114722222	0.0	0.309444444	0.0	0	0.229722222	1.5	0.83	0.0	0.413543
2644	562	0	0	3	3	2	5	0.0	1	2012	5	7	1	13.0	76	0	0	1	4416	1.020555556	0.263611111	0.105555556	0.0	0.311111111	0.0	0	0.196944444	0.0	0.59	0.0	0.186178
2654	562	5	1	4	2	2	5	0.0	1	2012	5	7	1	20.0	7	0	0	1	1935	0.573333333	0.178888889	0.083333333	0.05	0.1180555559999999	0.166666667	1	0.139444444	0.0	0.45	0.0	0.0677291
2685	570	0	1	4	5	1	1	1.0	1	2012	5	8	2	8.5	47	0	1	2	5003	1.248611111	0.360277778	0.231388889	0.0	0.4158333329999999	0.0841666669999999	1	0.2675	3.0	0.87	0.0	0.412253
2694	572	1	1	3	1	1	1	1.0	1	2012	5	8	2	19.0	47	0	1	2	25069	5.8525	1.6827777780000002	0.232222222	0.833333333	0.0	0.0	0	0.931111111	3.1	3.53	0.0	0.518496
2720	578	0	3	3	4	6	1	1.0	1	2012	5	8	2	14.25	45	1	0	0	1903	0.497222222	0.185833333	0.149166667	0.0	0.177777778	0.0	0	0.1566666669999999	1.5	0.39	0.0	0.260638
2735	580	4	3	1	2	1	3	0.0	1	2012	5	8	2	15.5	14	0	0	1	1460	0.433611111	0.1375	0.314444444	0.0	0.1	0.0	0	0.123333333	0.0	0.41	0.0	0.0315315
2736	581	0	0	4	1	1	1	1.0	1	2012	5	8	2	5.7	48	0	1	1	3024	0.796111111	0.283333333	0.048888889	0.0	0.231666667	0.0	0	0.166944444	1.5	0.5	0.0	0.537438
2761	583	3	0	3	2	6	4	0.0	1	2012	5	8	2	12.25	19	1	0	0	8779	2.141111111	0.7927777779999999	0.2144444439999999	0.2166666669999999	0.099444444	0.12	1	0.6972222220000001	1.6	1.61	10.5	0.698008
2769	585	0	2	4	1	2	1	1.0	1	2012	5	8	2	20.75	36	1	1	1	5157	1.362222222	0.401944444	0.488888889	0.1	0.0	0.0	0	0.290833333	1.5	0.86	0.0	0.25788
2811	592	0	5	4	3	2	1	1.0	1	2012	5	9	3	18.0	41	0	1	1	1887	0.5375	0.165277778	0.158333333	0.0	0.21	0.0	0	0.1913888889999999	1.5	0.4	0.0	0.24238
2822	592	3	0	3	2	2	5	0.0	1	2012	5	9	3	8.0	6	1	0	1	3177	0.788055556	0.267222222	0.2425	0.0	0.362222222	0.0	0	0.2047222219999999	0.0	0.51	0.0	0.196744
2846	597	0	12	4	3	1	1	1.0	1	2012	5	9	3	16.83333333	49	1	1	2	1447	0.330277778	0.098055556	0.115833333	0.0	0.083333333	0.0	0	0.106388889	1.5	0.28	0.0	0.2428199999999999
2858	598	1	2	4	3	1	5	0.0	1	2012	5	9	3	13.41666667	67	1	1	1	3274	0.817777778	0.283888889	0.223611111	0.1166666669999999	0.0	0.0	0	0.2094444439999999	0.0	0.71	0.0	0.31565
2864	599	1	1	4	1	2	1	1.0	1	2012	5	9	3	16.66666667	56	1	0	1	1797	0.468611111	0.146111111	0.045	0.0	0.1747222219999999	0.0	0	0.123888889	1.5	0.29	0.0	0.257848
2876	600	2	0	3	2	1	2	0.0	1	2012	5	9	3	7.666666667	16	1	0	2	5183	1.193888889	0.366944444	0.192222222	0.1166666669999999	0.0	0.0	0	0.300833333	0.85	0.86	0.0	0.4025849999999999
2901	607	0	0	2	3	6	1	1.0	1	2012	5	9	3	12.0	40	0	1	0	4788	1.163888889	0.3975	0.175833333	0.0	0.453611111	0.113611111	1	0.325555556	3.0	0.84	0.0	0.397611
2905	608	0	0	3	3	6	5	0.0	1	2012	5	9	3	12.5	49	1	0	0	2367	0.629444444	0.193611111	0.0425	0.0	0.2919444439999999	0.0	0	0.158333333	0.0	0.41	0.0	0.226316
2915	610	0	2	4	3	1	1	1.0	1	2012	5	9	3	12.91666667	52	1	1	2	2366	0.5975	0.1988888889999999	0.051666667	0.0	0.255555556	0.166666667	1	0.153888889	3.0	0.43	0.0	0.4205779999999999
2958	619	1	0	3	1	6	1	1.0	1	2012	5	10	4	6.5	33	0	1	0	14460	3.225833333	0.994166667	0.114722222	0.45	0.103888889	0.133333333	1	0.7769444440000001	5.4	2.11	10.5	0.611727
2996	626	0	3	3	3	6	5	0.0	1	2012	5	10	4	22.16666667	68	0	0	0	3285	0.7697222220000001	0.259444444	0.068888889	0.0	0.220555556	0.0	0	0.2166666669999999	0.0	0.59	0.0	0.442308
3018	630	7	1	3	2	2	5	0.0	1	2012	5	11	5	15.33333333	9	0	0	1	3182	0.871944444	0.276944444	0.280833333	0.0	0.1180555559999999	0.0	0	0.1625	0.0	0.48	0.0	0.261538
3025	631	0	6	4	5	1	5	0.0	1	2012	5	11	5	15.0	44	1	1	1	1524	0.486388889	0.145833333	0.378888889	0.0	0.055555556	0.0	0	0.176666667	0.0	0.48	0.0	0.1257859999999999
3038	631	2	1	3	2	1	2	0.0	1	2012	5	11	5	15.0	17	1	0	1	9819	2.336944444	0.7544444440000001	0.140555556	0.35	0.0	0.0	0	0.621388889	0.75	1.77	0.0	0.5842649999999999
3044	631	4	0	4	2	1	3	0.0	1	2012	5	11	5	8.5	14	1	0	1	834	0.3025	0.114166667	0.205833333	0.0	0.041666667	0.0	0	0.118333333	0.0	0.33	0.0	0.241784
3046	631	4	2	4	2	1	3	0.0	1	2012	5	11	5	15.58333333	14	1	0	1	3060	0.6969444440000001	0.1838888889999999	0.187777778	0.0	0.19	0.0	0	0.185833333	0.0	0.52	0.0	0.505232
3081	639	0	1	4	1	6	1	1.0	1	2012	5	11	5	18.5	32	1	0	1	4861	1.179722222	0.395	0.1866666669999999	0.2	0.055555556	0.083333333	1	0.351111111	4.0	0.87	0.0	0.416139
3089	640	0	3	4	5	1	5	0.0	1	2012	5	11	5	13.75	73	1	1	1	1317	0.33	0.113055556	0.088333333	0.0	0.105555556	0.0	0	0.114444444	0.0	0.33	0.0	0.26699
3099	640	2	3	1	3	1	1	1.0	1	2012	5	11	5	22.41666667	39	0	1	1	1176	0.323055556	0.1016666669999999	0.1066666669999999	0.0	0.06	0.0	0	0.087777778	1.5	0.26	0.0	0.253165
3101	641	0	2	1	3	6	5	0.0	1	2012	5	11	5	14.75	68	0	0	0	430	0.1191666669999999	0.033333333	0.054166667	0.0	0.018888889	0.0	0	0.055277778	0.0	0.12	0.0	0.150754
3102	642	0	0	3	3	6	1	1.0	1	2012	5	11	5	15.0	24	0	0	0	1663	0.445555556	0.165	0.168611111	0.0	0.108888889	0.0	0	0.104444444	1.5	0.27	0.0	0.151596
3103	642	0	1	3	5	6	1	1.0	1	2012	5	11	5	18.0	24	0	0	0	8335	2.0102777780000003	0.563611111	0.119444444	0.0	0.7152777779999999	0.078888889	1	0.548055556	3.0	1.4	0.0	0.469843
3121	648	0	2	1	3	1	1	1.0	1	2012	5	11	5	11.83333333	47	0	1	1	1035	0.285277778	0.0886111109999999	0.1722222219999999	0.0	0.056111111	0.0	0	0.075	1.5	0.21	0.0	0.3740739999999999
3158	657	0	0	1	3	1	1	1.0	1	2012	5	12	6	12.0	48	0	1	2	959	0.243888889	0.093611111	0.070277778	0.0	0.055833333	0.0	0	0.09	1.5	0.25	0.0	0.404321
3162	658	0	2	3	3	6	1	1.0	1	2012	5	12	6	3.0	25	0	1	0	8586	1.909722222	0.515277778	0.034722222	0.0	0.726666667	0.173333333	1	0.266944444	3.0	1.09	0.0	0.167534
3170	660	3	1	3	3	6	1	0.0	1	2012	5	12	6	14.5	35	0	0	0	2334	0.527222222	0.17	0.134444444	0.0	0.290277778	0.0	0	0.178888889	0.0	0.39	0.0	0.354037
3193	666	2	0	3	3	6	5	0.0	1	2012	5	13	7	12.5	27	0	0	0	1662	0.417222222	0.1775	0.141944444	0.0	0.081111111	0.0	0	0.1125	0.0	0.28	0.0	0.0444444
3197	667	0	1	4	3	1	1	1.0	1	2012	5	13	7	19.66666667	44	1	1	1	897	0.223333333	0.0625	0.1016666669999999	0.0	0.066388889	0.0	0	0.0711111109999999	1.5	0.18	0.0	0.160156
3206	668	1	0	3	3	6	1	1.0	1	2012	5	13	7	11.75	35	1	0	0	8571	2.024444444	0.723611111	0.143055556	0.316666667	0.198055556	0.2166666669999999	2	0.546944444	3.9	1.51	0.0	0.35551
3219	670	3	0	4	3	2	5	0.0	1	2012	5	13	7	17.5	10	1	0	2	657	0.266944444	0.093055556	0.1411111109999999	0.0	0.033333333	0.0	0	0.072222222	0.0	0.16	0.0	0.05
3229	672	1	0	4	3	1	1	1.0	1	2012	5	13	7	14.0	40	1	1	2	736	0.338055556	0.140833333	0.160277778	0.0	0.0611111109999999	0.0	0	0.1266666669999999	1.5	0.36	0.0	0.379386
3233	673	0	2	4	3	1	1	1.0	1	2012	5	14	1	18.25	55	1	1	2	2907	0.835	0.242777778	0.386111111	0.0	0.166111111	0.0	0	0.180833333	1.5	0.57	0.0	0.162826
3238	674	0	3	1	2	6	4	0.5	1	2012	5	14	1	15.25	36	1	0	0	591	0.148333333	0.0358333329999999	0.0608333329999999	0.0	0.04	0.0	0	0.1041666669999999	0.75	0.29	0.0	0.162667
3288	683	3	4	3	1	2	1	1.0	1	2012	5	14	1	17.5	21	1	0	1	15838	3.689166667	1.089166667	0.25	0.466666667	0.0	0.15	1	1.034722222	6.4	2.34	10.5	0.6834899999999999
3297	684	0	1	3	1	6	1	1.0	1	2012	5	14	1	20.0	23	1	0	0	11413	2.9905555560000003	0.978333333	0.151666667	0.533333333	0.335	0.33	3	0.485833333	8.3	2.05	0.0	0.281875
3301	685	0	1	1	5	6	1	1.0	1	2012	5	14	1	14.41666667	41	0	1	0	226	0.146666667	0.033055556	0.0430555559999999	0.0	0.048055556	0.0	0	0.033055556	1.5	0.09	0.0	0.10084
3306	686	0	2	3	3	1	5	0.0	1	2012	5	14	1	13.75	64	1	0	1	1234	0.323055556	0.120833333	0.205	0.033333333	0.0	0.0	0	0.138055556	0.0	0.35	0.0	0.364185
3327	690	0	6	4	4	6	1	1.0	1	2012	5	15	2	18.41666667	32	0	1	1	758	0.201111111	0.0675	0.092777778	0.0	0.046666667	0.0	0	0.064722222	1.5	0.15	0.0	0.407725
3339	693	0	0	4	4	1	1	1.0	1	2012	5	15	2	6.0	40	1	1	1	16982	4.026388889	1.325277778	0.1744444439999999	0.466666667	0.2	0.2666666669999999	2	0.928888889	4.8	3.39	0.0	0.553828
3346	693	2	1	3	2	1	3	0.0	1	2012	5	15	2	15.5	12	0	0	1	6724	1.581666667	0.439722222	0.281111111	0.15	0.0	0.0	0	0.363055556	0.85	1.34	0.0	0.537108
3348	694	0	1	1	2	1	1	1.0	1	2012	5	15	2	16.0	19	0	0	1	1571	0.7583333329999999	0.306111111	0.646388889	0.05	0.0	0.0	0	0.639166667	1.7	2.12	0.0	0.461104
3355	695	2	1	4	1	1	1	1.0	1	2012	5	15	2	16.5	22	1	1	1	1059	0.292777778	0.0855555559999999	0.125	0.0	0.08	0.0	0	0.0736111109999999	1.5	0.21	0.0	0.139623
3360	695	4	2	4	3	2	3	0.0	1	2012	5	15	2	19.16666667	15	1	0	1	1013	0.305277778	0.090277778	0.1625	0.0	0.05	0.0	0	0.06	0.0	0.17	0.0	0.231481
3374	698	2	3	3	1	2	1	1.0	1	2012	5	15	2	16.0	55	1	0	1	9720	2.434444444	0.734722222	0.386944444	0.283333333	0.0	0.0	0	0.4708333329999999	3.6	1.43	0.0	0.297935
3382	701	0	1	3	3	1	5	0.0	1	2012	5	15	2	11.16666667	75	0	1	2	1935	0.506388889	0.224444444	0.114166667	0.0	0.15	0.0	0	0.152222222	0.0	0.45	0.0	0.385036
3444	716	0	2	4	4	1	1	1.0	1	2012	5	16	3	11.5	54	0	1	1	3931	1.013888889	0.3	0.1397222219999999	0.0	0.232222222	0.0	0	0.2166666669999999	1.5	0.69	0.0	0.241026
3460	718	1	1	3	5	6	1	1.0	1	2012	5	16	3	16.0	34	0	0	0	2263	0.585	0.205555556	0.2075	0.0	0.288055556	0.0	0	0.233888889	1.5	0.51	0.0	0.5593819999999999
3464	720	1	0	3	1	1	1	1.0	1	2012	5	16	3	8.0	30	1	1	1	5580	1.359444444	0.5297222220000001	0.108888889	0.2	0.0975	0.083333333	1	0.565277778	3.9	1.22	10.5	0.805897
3500	733	0	2	4	3	1	5	0.0	1	2012	5	17	4	15.5	68	0	1	1	8692	2.086944444	0.5775	0.115277778	0.316666667	0.2691666669999999	0.2166666669999999	1	0.4125	0.0	1.35	0.0	0.423569
3508	735	0	0	3	2	6	5	0.0	1	2012	5	17	4	11.0	62	1	1	0	3321	0.790277778	0.325833333	0.169722222	0.0	0.366666667	0.0	0	0.376666667	0.0	0.78	10.5	0.699853
3527	740	0	2	4	1	1	1	1.0	1	2012	5	17	4	13.5	38	0	1	1	890	0.237777778	0.0861111109999999	0.186111111	0.0	0.0252777779999999	0.0	0	0.086388889	1.5	0.23	0.0	0.3215429999999999
3534	741	0	1	4	3	6	5	0.0	1	2012	5	17	4	21.0	68	1	0	0	6584	1.586388889	0.411388889	0.232777778	0.0	0.5166666670000001	0.0	0	0.362222222	0.0	0.98	0.0	0.509969
3574	748	1	1	3	1	1	1	1.0	1	2012	5	18	5	17.75	52	1	1	2	11266	2.785277778	1.122222222	0.091388889	0.433333333	0.153888889	0.366666667	3	0.7788888890000001	5.1	2.49	0.0	0.437233
3583	749	0	0	4	1	1	5	0.0	1	2012	5	18	5	8.5	65	0	1	2	2375	0.6052777779999999	0.186111111	0.066111111	0.0	0.241111111	0.0	0	0.147777778	0.0	0.42	0.0	0.349624
3612	754	0	8	2	3	2	1	1.0	1	2012	5	18	5	19.33333333	50	1	1	1	2599	0.648888889	0.244722222	0.218333333	0.066666667	0.0	0.15	1	0.233888889	3.0	0.47	0.0	0.532067
3617	755	1	0	1	1	6	1	1.0	1	2012	5	18	5	5.5	43	1	0	0	1628	0.378888889	0.165555556	0.076944444	0.0	0.1222222219999999	0.0	0	0.108333333	1.5	0.34	0.0	0.407692
3623	756	0	0	3	2	6	1	0.5	1	2012	5	18	5	13.0	22	1	0	0	6354	1.528888889	0.553055556	0.363888889	0.2	0.0	0.0	0	0.375555556	2.4	1.17	10.5	0.663462
3624	756	0	1	3	2	6	1	0.5	1	2012	5	18	5	16.5	22	1	0	0	6354	1.498611111	0.575833333	0.363333333	0.2166666669999999	0.0	0.0	0	0.465	2.9	1.25	10.5	0.562127
3640	758	0	3	3	1	6	1	1.0	1	2012	5	18	5	17.0	24	1	0	0	10295	2.321666667	0.843333333	0.083888889	0.6333333329999999	0.0	0.0	0	0.777222222	2.9	1.97	10.5	0.704789
3642	758	0	5	3	3	6	1	1.0	1	2012	5	18	5	23.25	24	1	0	0	7258	1.654166667	0.585	0.0891666669999999	0.316666667	0.0	0.1166666669999999	1	0.486111111	3.9	1.33	0.0	0.602857
3659	762	4	1	3	2	2	3	0.0	1	2012	5	18	5	15.75	12	1	0	1	1444	0.379722222	0.11	0.088333333	0.0	0.155833333	0.0	0	0.142777778	0.0	0.26	0.0	0.284047
3675	766	0	4	3	3	2	1	1.0	1	2012	5	18	5	17.5	49	1	1	2	8308	1.931666667	0.585	0.1475	0.0	0.920833333	0.0	0	0.606666667	1.5	1.31	10.5	0.638278
3684	768	0	3	4	3	1	1	1.0	1	2012	5	19	6	19.75	28	0	1	1	665	0.224166667	0.081666667	0.134444444	0.0	0.023611111	0.0	0	0.058333333	1.5	0.16	0.0	0.109524
3729	776	0	1	4	5	1	1	1.0	1	2012	5	19	6	12.0	24	1	1	2	15579	3.594166667	1.058888889	0.076388889	0.3	0.652222222	0.228055556	2	0.895277778	4.5	2.7	0.0	0.560658
3731	777	0	1	4	3	2	1	1.0	1	2012	5	19	6	9.5	49	0	1	1	9197	2.129722222	0.715833333	0.0897222219999999	0.0	0.6397222220000001	0.095	1	0.386111111	3.0	1.25	0.0	0.4115109999999999
3749	778	0	1	3	3	6	1	1.0	1	2012	5	19	6	18.5	28	0	0	0	8675	2.065555556	0.7102777779999999	0.088055556	0.533333333	0.0	0.1	1	0.594166667	2.4	1.55	0.0	0.6283310000000001
3772	783	3	1	3	5	6	2	0.0	1	2012	5	19	6	17.0	17	1	0	0	2499	0.604166667	0.2463888889999999	0.095555556	0.0	0.1866666669999999	0.0	0	0.218055556	0.0	0.51	0.0	0.313376
3786	785	3	0	4	3	1	5	0.0	1	2012	5	19	6	10.0	5	0	0	1	7594	1.946111111	0.595555556	0.339166667	0.2666666669999999	0.0	0.0	0	0.4719444439999999	0.0	1.43	0.0	0.33196
3822	790	1	0	4	3	1	1	0.0	1	2012	5	20	7	12.0	35	0	1	1	3974	0.892777778	0.312222222	0.143888889	0.166666667	0.0	0.1	1	0.296666667	2.1	0.75	0.0	0.1844569999999999
3829	792	0	3	3	3	1	1	1.0	1	2012	5	20	7	17.5	38	1	1	1	15567	3.635555556	1.056666667	0.2216666669999999	0.316666667	0.1963888889999999	0.211388889	2	0.6958333329999999	5.6	2.38	0.0	0.325349
3834	792	2	0	4	3	1	3	0.0	1	2012	5	20	7	8.916666667000001	13	0	0	1	1728	0.45	0.1580555559999999	0.133055556	0.0	0.108055556	0.0	0	0.13	0.0	0.37	0.0	0.0299144999999999
3838	792	3	1	3	3	1	5	0.0	1	2012	5	20	7	17.5	6	1	0	1	15567	3.635555556	1.056666667	0.2216666669999999	0.316666667	0.1963888889999999	0.211388889	2	0.6958333329999999	0.0	2.38	0.0	0.325349
3841	793	1	0	4	3	1	1	1.0	1	2012	5	20	7	16.0	33	0	1	1	1873	0.498888889	0.141666667	0.115	0.0	0.178888889	0.083333333	1	0.1	3.0	0.33	0.0	0.0333333
3852	797	0	1	3	3	1	1	1.0	1	2012	5	20	7	18.5	52	1	1	1	21366	5.049166667	1.7044444440000002	0.171388889	0.65	0.0	0.233333333	2	0.999722222	3.3	3.48	0.0	0.4487359999999999
3859	798	0	1	4	5	1	1	1.0	1	2012	5	20	7	11.08333333	39	1	1	1	3339	0.809722222	0.283333333	0.266111111	0.1	0.0	0.0	0	0.24	1.5	0.78	0.0	0.149306
3872	800	0	2	4	3	1	1	1.0	1	2012	5	21	1	12.0	46	0	1	2	2353	0.619722222	0.21	0.194444444	0.0	0.156944444	0.0	0	0.1775	1.5	0.47	0.0	0.248826
3883	801	0	3	4	2	1	1	1.0	1	2012	5	21	1	18.25	47	1	1	1	2491	0.7466666670000001	0.200555556	0.3469444439999999	0.0	0.208611111	0.0	0	0.136944444	1.5	0.49	0.0	0.0851927
3884	801	1	0	3	1	1	1	1.0	1	2012	5	21	1	6.5	48	0	1	1	14183	3.228055556	0.975555556	0.185	0.5166666670000001	0.0	0.0	0	0.723611111	3.9	2.23	10.5	0.4848369999999999
3894	802	1	3	4	3	1	1	1.0	1	2012	5	21	1	17.83333333	37	1	1	1	1370	0.337222222	0.1186111109999999	0.175555556	0.0	0.083333333	0.0	0	0.094722222	1.5	0.27	0.0	0.184751
3914	805	1	2	3	5	6	5	0.0	1	2012	5	21	1	16.0	61	1	0	0	3772	0.983888889	0.353888889	0.098611111	0.0	0.524444444	0.0	0	0.266111111	0.0	0.66	0.0	0.679541
3925	807	1	2	1	5	2	1	1.0	1	2012	5	21	1	13.0	59	1	0	1	956	0.287777778	0.085833333	0.0608333329999999	0.0	0.0675	0.0	0	0.067222222	1.5	0.17	0.0	0.181818
3950	811	0	5	4	4	1	1	1.0	1	2012	5	22	2	21.0	68	0	1	2	3881	0.933611111	0.281111111	0.225555556	0.0	0.233333333	0.0	0	0.179166667	1.5	0.59	0.0	0.212403
3965	815	1	1	4	5	1	1	1.0	1	2012	5	22	2	8.75	49	1	1	1	1796	0.5513888889999999	0.1938888889999999	0.175555556	0.0	0.111944444	0.0	0	0.121111111	1.5	0.36	0.0	0.211009
